TAB,label
"Selective harvesting at rational intervals promotes carbon sequestration in temperate coniferous and broad-leaved mixed forests in China Evidence-based selective cutting at prescribed intervals as part of good forest management can enhance the carbon sequestration capacity of the forest. The effect of forest management on carbon sequestration has, however, not been quantified. Thus, carbon content of various organs was measured for 323 tree species, 247 shrub species, and 233 herb species in seven temperate coniferous and broad-leaved mixed forests that were subjected to selective cutting with restoration durations of 100, 55, 45, 36, 25, 14, and 6 years to explore dynamic changes in carbon storage. The results showed that biomass carbon allocation in different organs followed a pattern: trunk > root > branch > leaf for all forests. With longer restoration durations, more carbon accumulated in different organs and in soils. Interestingly, when the restoration duration exceeded 50 years, carbon storage in ecosystem was larger than that in primary forests with 100-year cutting intervals, suggesting that a reasonable selective cutting interval can increase forest carbon sequestration. Mean diameter at breast height (DBH) and forest carbon storage were significantly positively correlated, and carbon storage of selectively cut forests exceeded that of primary forests when the stand mean DBH exceeded 15.66 cm. Therefore, mean DBH of forests can be an indicator for combining sustainable forest management and forest carbon sequestration. Additionally, the classic coefficients of 0.45 and 0.50 used to estimate carbon sequestration underestimated values by 2.65% and overestimated by 8.16%, respectively, in comparison with the measured carbon content from different plant organs.",0
"Drainage increases CO(2)and N2O emissions from tropical peat soils Tropical peatlands are vital ecosystems that play an important role in global carbon storage and cycles. Current estimates of greenhouse gases from these peatlands are uncertain as emissions vary with environmental conditions. This study provides the first comprehensive analysis of managed and natural tropical peatland GHG fluxes: heterotrophic (i.e. soil respiration without roots), total CO(2)respiration rates, CH(4)and N2O fluxes. The study documents studies that measure GHG fluxes from the soil (n = 372) from various land uses, groundwater levels and environmental conditions. We found that total soil respiration was larger in managed peat ecosystems (median = 52.3 Mg CO2 ha(-1) year(-1)) than in natural forest (median = 35.9 Mg CO2 ha(-1) year(-1)). Groundwater level had a stronger effect on soil CO(2)emission than land use. Every 100 mm drop of groundwater level caused an increase of 5.1 and 3.7 Mg CO2 ha(-1) year(-1)for plantation and cropping land use, respectively. Where groundwater is deep (>= 0.5 m), heterotrophic respiration constituted 84% of the total emissions. N2O emissions were significantly larger at deeper groundwater levels, where every drop in 100 mm of groundwater level resulted in an exponential emission increase (exp(0.7) kg N ha(-1) year(-1)). Deeper groundwater levels induced high N2O emissions, which constitute about 15% of total GHG emissions. CH(4)emissions were large where groundwater is shallow; however, they were substantially smaller than other GHG emissions. When compared to temperate and boreal peatland soils, tropical peatlands had, on average, double the CO(2)emissions. Surprisingly, the CO(2)emission rates in tropical peatlands were in the same magnitude as tropical mineral soils. This comprehensive analysis provides a great understanding of the GHG dynamics within tropical peat soils that can be used as a guide for policymakers to create suitable programmes to manage the sustainability of peatlands effectively.",0
"Adaptive genetic potential and plasticity of trait variation in the foundation prairie grassAndropogon gerardiiacross the US Great Plains' climate gradient: Implications for climate change and restoration Plant response to climate depends on a species' adaptive potential. To address this, we used reciprocal gardens to detect genetic and environmental plasticity effects on phenotypic variation and combined with genetic analyses. Four reciprocal garden sites were planted with three regional ecotypes ofAndropogon gerardii,a dominant Great Plains prairie grass, using dry, mesic, and wet ecotypes originating from western KS to Illinois that span 500-1,200 mm rainfall/year. We aimed to answer: (a) What is the relative role of genetic constraints and phenotypic plasticity in controlling phenotypes? (b) When planted in the homesite, is there a trait syndrome for each ecotype? (c) How are genotypes and phenotypes structured by climate? and (d) What are implications of these results for response to climate change and use of ecotypes for restoration? Surprisingly, we did not detect consistent local adaptation. Rather, we detected co-gradient variation primarily for most vegetative responses. All ecotypes were stunted in western KS. Eastward, the wet ecotype was increasingly robust relative to other ecotypes. In contrast, fitness showed evidence for local adaptation in wet and dry ecotypes with wet and mesic ecotypes producing little seed in western KS. Earlier flowering time in the dry ecotype suggests adaptation to end of season drought. Considering ecotype traits in homesite, the dry ecotype was characterized by reduced canopy area and diameter, short plants, and low vegetative biomass and putatively adapted to water limitation. The wet ecotype was robust, tall with high biomass, and wide leaves putatively adapted for the highly competitive, light-limited Eastern Great Plains. Ecotype differentiation was supported by random forest classification and PCA. We detected genetic differentiation and outlier genes associated with primarily precipitation. We identified candidate gene GA1 for which allele frequency associated with plant height. Sourcing of climate adapted ecotypes should be considered for restoration.",0
"Tropical forest loss enhanced by large-scale land acquisitions Tropical forests are vital for global biodiversity, carbon storage and local livelihoods, yet they are increasingly under threat from human activities. Large-scale land acquisitions have emerged as an important mechanism linking global resource demands to forests in the Global South, yet their influence on tropical deforestation remains unclear. Here we perform a multicountry assessment of the links between large-scale land acquisitions and tropical forest loss by combining a new georeferenced database of 82,403 individual land deals-covering 15 countries in Latin America, sub-Saharan Africa and Southeast Asia-with data on annual forest cover and loss between 2000 and 2018. We find that land acquisitions cover between 6% and 59% of study-country land area and between 2% and 79% of their forests. Compared with non-investment areas, large-scale land acquisitions were granted in areas of higher forest cover in 11 countries and had higher forest loss in 52% of cases. Oil palm, wood fibre and tree plantations were consistently linked with enhanced forest loss while logging and mining concessions showed a mix of outcomes. Our findings demonstrate that large-scale land acquisitions can lead to elevated deforestation of tropical forests, highlighting the role of local policies in the sustainable management of these ecosystems. Tropical deforestation rates are linked to large-scale land investments, according to georeferenced land deal records and remote sensing of forest loss over the past two decades.",0
"Edge effects and human disturbance influence soil physical and chemical properties in Sacred Church Forests in Ethiopia Aims Tropical forests are increasingly threatened by edge effects as forest degradation and deforestation continues, compromising soil integrity, seedling regeneration capacity, and ecosystem services. Ninety-three percent of the last remaining forests of northern Ethiopia, which number 1022 in the South Gondar region of our study, are <16 ha and are protected because they have a Tewahido Orthodox Christian church at their center. The aim of this study was to determine the effects of human disturbance, forest size, distance from population center and other factors on the soil properties and nutrient status of sacred church forests. We also compared forest soil physical and chemical properties across land cover types in these forests. Methods We assessed the soil physical (water content and bulk density) and chemical (total carbon and nitrogen, available phosphorus, ammonium) properties of 40 sacred church forests across three spatial scales: within individual forests; among forests; and across land cover type (forest, forest edge-exterior,Eucalyptusplantation). We used distance from the edge within each forest to examine edge effects on soil nutrients. Results We found that nutrients and carbon decreased significantly from the interior to the outer edge of these forests and with forest size. Further, the soil ofEucalyptusplantations and areas outside of the forest were largely indistinguishable; both had significantly lower nutrient concentrations than sacred church forest soil. Conclusion Our research highlights the insidious impacts of edge effects and human disturbance on forest soils and the need for an integrated soil management program in the region that balances local needs with forest conservation. The conservation of these sacred church forests is important for maintaining regional soil nutrient status relative to agricultural lands andEucalyptusplantations.",0
"Allaeotes niger, a weevil introduced to Cuba and the only known New World Stromboscerini (Coleoptera: Curculionidae: Dryophthorinae) Allaeotes niger He, Zhang and Pelsue, a weevil hitherto known only from the type series collected in China, is for the first time reported from Cuba. In addition to three historical Cuban specimens, approximately one hundred adults were observed in 2018 under bark of fallen logs at a plantation of (likely non-native) pines in westernmost Pinar del Rio province. This is the only New World record of a member of the monophyletic core of the tribe Stromboscerini, otherwise distributed in a triangle delimited by Japan, Sri Lanka and northern Australia (plus a single mysterious record from Uganda). Phylogenetic analysis of one mitochondrial (COI) and two nuclear (ITS2 and 28S) markers recovered the Cuban specimens nested within the tribe, but not in a Glade with two unnamed congeners from Vietnam. Adults of all four known Allaeotes species are illustrated. including both named ones. Remarkably. both Cuban and Ugandan records of extraterritorial Stromboscerini pertain to species associated with dead wood, a biological trait possibly facilitating human-assisted transoceanic dispersal. Cuban populations of A. niger are interpreted as a pre-1990 human-mediated introduction. Two additional specimens of A. niger intercepted at US ports of entry arriving from China and the Dominican Republic. respectively, corroborate this hypothesis and suggest China as a likely origin of the Cuban introduction. All data used herein (specimen images, geographical localities, DNA sequences) are available online in a public dataset dx.doi.org/10.5883/DS-VGDS012.",0
"Dynamic changes in American lobster suitable habitat distribution on the Northeast US Shelf linked to oceanographic conditions American lobster (Homarus americanus) supports one of the most valuable regional fisheries in the United States, with its abundance and distribution profoundly influenced by environmental conditions. To explain how lobster distribution has changed over time and assess the role of environmental variables on these changes, we used random forest classification and regression tree models to estimate occupancy and biomass in two seasonal periods. The occupancy models were fit to static and dynamic variables, which yielded model fits with AUC scores of 0.80 and 0.78 for spring and fall, respectively. Biomass models were fit with the same data and resulted in models explaining 61% and 63% of the spring and fall biomass variance, respectively. Significant variables scored in the formation of the regression trees were secondary productivity (i.e., zooplankton), bathymetry characteristics, and temperature. American lobster suitable habitat has changed regionally; habitat has increased in the Gulf of Maine and declined in Southern New England. There is also evidence of declining habitat along the inshore margin of the Gulf of Maine, which has been accompanied by a shift in occupancy probability offshore. Habitat suitability results from the random forest models provide insights on the structure and function of lobster habitat and context to understand recent population trends.",0
"Microhabitat selection by giant pandas Understanding habitat selection is important for effective habitat management and recovery of species. However, many habitat selection studies are based on presence and absence data and do not differentiate the intensity of use and its association with fine-scale habitat characteristics. Such information is critical for improving our understanding of habitat suitability to inform conservation planning and practices, particularly for vulnerable species such as the giant panda (Ailuropoda melanoleuca) in China. We integrated Global Positioning Systems (GPS) tracking data of 5 giant pandas in Wolong Nature Reserve, China with detailed vegetation surveys to understand habitat selection by giant pandas. We compared microhabitat characteristics between the core and secondary home range areas of giant pandas and determined their relative importance using a resource selection function (RSF). We found that giant panda core areas had higher elevations, shorter distance to animal paths, shorter trees, and higher density of bamboo than the secondary area. Our findings shed new light on the importance of microhabitat characteristics that are generally overlooked in coarse-scale models in influencing giant panda habitat selection within the home range, such as bamboo density and accessibility to habitat that play important roles in the determination of core areas. We suggest prioritizing dense bamboo forests and areas with animal paths to improve giant pandas' habitat management, restoration, and corridor construction. The methods we used here regarding combining GPS-tracking derived intensity of use data and detailed habitat surveys could also be applied to better understand habitat selection strategies of a variety of other wildlife species.",0
"The potential for REDD plus to reduce forest degradation in Vietnam Natural forests in Vietnam have experienced rapid declines in the last 70 years, as a result of degradation from logging and conversion of natural forests to timber and rubber plantations. Degradation of natural forests leads to loss of biodiversity and ecosystem services, impacting the livelihoods of surrounding communities. Efforts to address ongoing loss of natural forests, through mechanisms such as Reduced Emissions from Deforestation and Degradation (REDD+), require an understanding of the links between forest degradation and the livelihoods of local communities, which have rarely been studied in Vietnam. We combined information from livelihood surveys, remote sensing and forest inventories around a protected natural forest area in North Central Vietnam. For forest-adjacent communities, we found natural forests contributed an average of 28% of total household income with plantation forests contributing an additional 15%. Although officially prohibited, logging contributed more than half of the total income derived from natural forests. Analysis of Landsat images over the period 1990 to 2014 combined with forest inventory data, demonstrates selective logging was leading to ongoing degradation of natural forests resulting in loss of 3.3 +/- 0.8 Mg biomass ha(-1)yr(-1)across the protected area. This is equivalent to 1.5% yr(-1)of total forest biomass, with rates as high as 3% yr(-1)in degraded and easily accessible parts of the protected area. We estimate that preventing illegal logging would incur local opportunity costs of USD $4.10 +/- 0.90 per Mg CO2, similar to previous estimates for tropical forest protected areas and substantially less than the opportunity costs in timber or agricultural concessions. Our analysis suggests activities to reduce forest degradation in protected areas are likely to be financially viable through Vietnam's REDD+ program.",0
"The Response of Dissolved Organic Matter during Monsoon and Post-Monsoon Periods in the Regulated River for Sustainable Water Supply Dissolved organic matter (DOM) in rivers are an important factor in pollution management due to the abundance of stored carbon. Using fluorescent spectroscopy, we investigated the temporal and spatial dynamics of DOM compositions, as well as their properties, for two of the major four regulated rivers-Han River (HR) and Geum River (GR) in South Korea. We collected eight sampling sites, four from each of the two rivers (from close to the weirs) in order to observe the integrated effects of different land use (terrestrial input) during the monsoon (July) and post-monsoon periods (September). High integral values of DOM compositions (July: 30.81 +/- 9.71 x 10(3)vs. September: 1.78 +/- 0.66 x 10(3)) were present in all eight sites after heavy rainfall during the monsoon period, which indicated that Asian monsoon climates occupy a potent role in the DOM compositions of the rivers. Regarding DOM compositions, tryptophan-like and fulvic acid-like components were predominant in HR and GR, especially in GR with high integral values of protein-like and humus components. However, the properties of terrestrial DOM between HR and GR are markedly different. These results considered due to the different land use, where the terrestrial DOM shows a low degree of humification due to a high percentage of agriculture and urban land use in GR. Furthermore, these two rivers are typical regulated rivers, due to their weir constructions. High values of DOM components were present in the downstream of the weirs; however, increasingly high patterns appeared in the HR because of heavy rainfall (511.01 mm in HR; 376.33 mm in GR). In addition, a lower increasing trend of humic-like component was present in the GR due to a low percentage of forest land use/cover. These results suggest that the effect of the weir on rivers can be highlighted by the different percentages of land use/cover under the conditions of the monsoon period. Hence, DOM fluorescence can serve as an effective indicator for providing an early signal for the complex impacts of the different land use and rainfall in the regulated river systems.",0
"Short-Term Recovery of Residual Tree Damage during Successive Thinning Operations In this study, damage to residual trees during thinning performed by motor-manual felling and whole tree skidding was studied in a loblolly pine (Pinus taedaL.) plantation. Forest intervention was carried out in 2016 and tree wounds were studied and examined over a period of three years. The results indicated that 8% of the residual trees suffered damage, of which 52% was caused by felling operations and 48% by extraction operations. Among the damaged trees, 13% had damage to the root system, 53% to the bole, and 34% to the crown area. The average wound size at the time of occurrence was 71.3 cm(2). This was found to be reduced to 54.4 cm(2)after a three year period. Wound intensity decreased with higher wound height and increased size. Three years after wound occurrence, only 6.6% were closed, 90.6% were still open, and 2.8% were decayed. The diameter growth in damaged trees was 1.7% lower than in undamaged trees (p> 0.05). Damage to the root system of residual trees reduced diameter growth by 3% (p< 0.05). Intensive wounds (damaged wood) caused a reduction of 22.7% in diameter growth (p< 0.01). In addition, the diameter growth in trees with decayed wounds was 27.4% lower than unwounded trees (p< 0.01). Pre-harvest planning, directional tree felling, marking of the extraction path before logging operations, employment of skilled logging workers, and post-harvest assessment of damaged residual trees are essential implementations in timber plantations.",0
"Towards the Prediction of Rearrest during Out-of-Hospital Cardiac Arrest A secondary arrest is frequent in patients that recover spontaneous circulation after an out-of-hospital cardiac arrest (OHCA). Rearrest events are associated to worse patient outcomes, but little is known on the heart dynamics that lead to rearrest. The prediction of rearrest could help improve OHCA patient outcomes. The aim of this study was to develop a machine learning model to predict rearrest. A random forest classifier based on 21 heart rate variability (HRV) and electrocardiogram (ECG) features was designed. An analysis interval of 2minafter recovery of spontaneous circulation was used to compute the features. The model was trained and tested using a repeated cross-validation procedure, on a cohort of 162 OHCA patients (55 with rearrest). The median (interquartile range) sensitivity (rearrest) and specificity (no-rearrest) of the model were 67.3% (9.1%) and 67.3% (10.3%), respectively, with median areas under the receiver operating characteristics and the precision-recall curves of 0.69 and 0.53, respectively. This is the first machine learning model to predict rearrest, and would provide clinically valuable information to the clinician in an automated way.",0
"Effect of Viewing Video Representation of the Urban Environment and Forest Environment on Mood and Level of Procrastination A common problem among students is the problem of delaying important work activities, which is conceptualized as procrastination. Since procrastination can cause considerable costs for society, we would like to find a method to effectively alleviate the symptoms of this conditioning. It has been proven in an earlier study that staying in the forest environment increases vitality and reduces anxiety, and the negative state of these features can be associated with the intensification of procrastination symptoms. Therefore, it is likely that watching a forest video may decrease the probability or intensity of procrastination. To measure the impact of the forest environment on the level of procrastination of the subjects, a randomized experiment was carried out, in which the subjects watched in random order (on different days) one of two 15-min videos: one showing a walk in the forest area and one showing a walk in an urban environment (control). We measured the level of so-called 'fluid procrastination' including three aspects: 'lack of energy to do the work', 'inability to get to work' and 'pessimistic attitude to do the work' with a set of questions the respondents completed before and after the experiment. The results showed that one aspect of fluid procrastination ('pessimistic attitude to do the work') can be effectively lowered by watching a video showing the forest environment. In contrast, watching a video of an urban environment increased the procrastination levels for two other aspects of procrastination ('lack of energy to do the work', 'inability to get to work'). We also measured three other parameters before and after the experiment: mood state, restoration and vitality. Watching the video from forest area raised mood and restoration and watching the video from urban area, decreased mood, vitality and restoration. The study suggests that watching a video showing forest landscapes could be used as an effective remedy for problems related to procrastination among students.",0
"Kuijieling, a Chinese medicine alleviates DSS-induced colitis in C57BL/6Jmouse by improving the diversity and function of gut microbiota Ulcerative colitis (UC) is a gastrointestinal disease. The link between gut microbiota and the inflammatory response in the gut has been recently established. Restoration of gut microbiota suppresses inflammatory signaling. Kuijieling (KJL) decoction, an experimental Chinese medicine formula could ameliorate the symptom of colitis. However, the involvement of gut microbiota in its curative effect remains known. Here, we would like to assess the therapeutic effect of KJL in DSS-induced UC model. Mouse feces were collected, followed by 16S rRNA sequencing. Kuijieling decoction improved gut microbial homeostasis and suppressed inflammation in the UC model. A 5-fold cross-validation and random forest analysis identified seven signature bacterial taxa representing the DSS-mediated pathogenic condition and recovery stage upon KJL decoction treatment. Overall, the findings support the notion of KJL decoction-mediated restoration of gut microbiota as a critical step of inducing remission and alleviating UC symptoms. In the present investigation, we aimed to address the question of whether KJL decoction alleviates the UC symptoms by manipulating the gut microbial structure and function.",0
"In vitropropagation ofLeptocarpha rivularis, a native medicinal plant Leptocarpha rivularis, commonly known as ""palo negro"", is a species of the Astereaceae family, endemic in the forests of Southern Chile. The extracts of this plant have medicinal properties attributable to its secondary metabolites, mainly identified as flavonoids and terpenes. Among them, leptocarpine has gained importance as a powerful anticarcinogen. The aim of this study was thein vitroestablishment ofL. rivularisto develop future alternatives to obtain biomass for medicinal purposes.Young shoots obtained from plants in growth chambers were treated with Captan (TM) (2.5% (w/v)), subjected to disinfection method with ethanol, commercial chlorine, and antioxidants and tested in different Murashige & Skoog based media to establishin vitroculture. The most effective growth was observed with half strength Murashige & Skoog medium supplemented with 20 g L(-1)sucrose and 3.2 g L(-1)gelrite (MGS medium) with 95% survival at 30-d and shooting reaching 82% of the explants when Plant Preservative Mixture (TM) is added to the medium. The addition of 1 mg L(-1)of indole-3-butyric acid to the MSG medium was necessary for inducing roots and obtaining well-rooted plants that were acclimatized and successfully established in the greenhouse. Our study represents the first report describing thein vitroculture ofL. rivularis, allowing the sustainable use of this plant.",0
"Spatial and temporal evaluation of soil erosion in Turkey under climate change scenarios using the Pan-European Soil Erosion Risk Assessment (PESERA) model The impacts of climate change on soil erosion are mainly caused by the changes in the amount and intensity of rainfall and rising temperature. The combination of rainfall and temperature change is likely to be accompanied by negative or positive variations in agricultural and forest management. Turkey contains vast fertile plains, high mountain chains and semi-arid lands, with a climate that ranges from marine to continental and therefore is susceptible to soil erosion under climate change, particularly on high gradients and in semi-arid areas. This study aims to model the soil erosion risk under climate change scenarios in Turkey using the Pan-European Soil Erosion Assessment (PESERA) model, predicting the likely effects of land use/cover and climate change on sediment transport and soil erosion in the country. For this purpose, PESERA was applied to estimate the monthly and annual soil loss for 12 land use/cover types in Turkey. The model inputs included 128 variables derived from soil, climate, land use/cover and topography data. The total soil loss from the land surface is speculated to be approximately 285.5 million tonnes per year. According to the IPCC 5th Assessment Report of four climate change scenarios, the total soil losses were predicted as 308.9, 323.5, 320.3 and 355.3 million tonnes for RCP2.6, RCP4.5, RCP6.0 and RCP8.5 scenarios respectively from 2060 to 2080. The predicted amounts of fertile soil loss from agricultural land in a year were predicted to be 55.5 million tonnes at present, and 62.7, 59.9, 61.7 and 58.1 under RCP2.6, RCP4.5, RCP6.0 and RCP8.5 respectively. This confirms that approximately 30% of the total erosion occurs over the agricultural lands. In this respect, degraded forests, scrub and arable lands were subjected to the highest erosion rate (68%) of the total, whereas, fruit trees and berry plantations reflected the lowest erosion rates. Low soil organic carbon, sparse vegetation cover and variable climatic conditions significantly enhanced the erosion of the cultivated lands by primarily removing the potential food for organisms. Finally, process-based models offer a valuable resource for decision-makers when improving environmental management schemes and also decrease uncertainty when considering risks.",0
"Mechanical Stimuli Enhance the Growth of Ulva fasciata (Chlorophyta) Spores The macroalgal forest is being transformed to barren ground in coastal areas due to climate change. Current recovery technologies are ineffective, and an understanding of the fouling mechanism of macroalgae would assist restoration of macroalgal forests. Here, it is attempted to promote the growth of Ulva fasciata spores using an artificial biofilm composed of alginate and silica particles (the most abundant polymers and inorganics in marine biofilms) by mimicking marine environments. The presence of silica particles in the artificial biofilm increased the average germling length of Ulva spores, suggesting that mechanical stimuli generated by the silica particles enhanced growth of Ulva spores. As the stiffness of the model substrates (polystyrene, hydrophilic silica, hydrophobic silica, PDMS) increased, the germling length of the spores increased irrespective of surface chemistry and hydrophobicity. These results suggest that manipulation of the mechanical stimuli generated by the substrate could enable control of macroalgal fouling.",0
"Effects of shelterwood and single-tree cutting systems on topsoil quality and functions in northern Iranian forests Foresters always emphasize the understanding of soil properties in evaluating site capacity to support productive forests. In order to conserve and improve soil quality and functions, sophisticated forest management systems are of particular importance. Hyrcanian forests of Iran have been harvested under different silvicultural operations such as shelterwood and selective cutting systems. So far, no studies have been conducted to explore the effects of forest management systems on soil properties in this ecosystem. Consequently, the present study aimed to investigate the impact of shelterwood and single-tree cutting systems on soil quality and functions (i.e. organic matter fractions, biota and microbial/enzyme activities), 10 and 20 years after employing these systems in Hyrcanian beech stands, compared to intact forests (control areas). A total of 60 soil samples (30 x 30 x 10 cm) including 30 samples in August 2008 and 30 samples in August 2018 from each site (i.e. control areas, shelterwood and single-tree systems) were transferred to the laboratory. In addition, topsoil water content, temperature and biological dynamics (August 2008, November 2008, August 2013, November 2013, August 2018 and November 2018) were monitored across the different forest management systems. Based on our data, the studied forest sites and soil properties could be separated by PCA output. The first and second axes, respectively, accounted for 38.59 and 10.95% of the explained variance. The control areas enhanced soil organic matter fractions, biota and microbial/enzyme activities. Between different silvicultural operations, the single-tree system, which is considered as a close-to-nature system, has provided better conditions for soil quality and functions as compared to the shelterwood management system. The understanding of ecological changes within widespread forest management systems can be helpful in forest management and plays a significant role in evaluating silvicultural systems.",0
"Forest restoration treatments in a ponderosa pine forest enhance physiological activity and growth under climatic stress As the climate warms, drought will increasingly occur under elevated temperatures, placing forest ecosystems at growing risk of extensive dieback and mortality. In some cases, increases in tree density following early 20th-century fire suppression may exacerbate this risk. Treatments designed to restore historical stand structure and enhance resistance to high-severity fire might also alleviate drought stress by reducing competition, but the duration of these effects and the underlying mechanisms remain poorly understood. To elucidate these mechanisms, we evaluate tree growth, mortality, and tree-ring stable-carbon isotope responses to stand-density reduction treatments with and without prescribed fire in a ponderosa pine forest of western Montana. Moderate and heavier cutting experiments (basal area reductions of 35% and 56%, respectively) were initiated in 1992, followed by prescribed burning in a subset of the thinned units. All treatments led to a growth release that persisted to the time of resampling. The treatments had little effect on climate-growth relationships, but they markedly altered seasonal carbon isotope signals and their relationship to climate. In burned and unburned treatments, carbon isotope discrimination (Delta C-13) increased in the earlywood (EW) and decreased in the latewood (LW) relative to the control. The sensitivity of LW Delta C-13 to late-summer climate also increased in all treatments, but not in the control. Such increased sensitivity indicates that the reduction in competition enabled trees to continue to fix carbon for new stem growth, even when the climate became sufficiently stressful to stop new assimilation in slower-growing trees in untreated units. These findings would have been masked had we not separated EW and LW. The importance of faster growth and enhanced carbon assimilation under late-summer climatic stress became evident in the second decade post-treatment, when mountain pine beetle activity increased locally, and tree mortality rates in the controls of both experiments increased to more than twice those in their respective treatments. These findings highlight that, when thinning is used to restore historical forest structure or increase resistance to high-severity fire, there will likely be additional benefits of enhanced growth and physiological activity under climatic stress, and the effects may persist for more than two decades.",0
"Switch of fungal to bacterial degradation in natura drained and rewetted oligotrophic peatlands reflected in delta N-15 and fatty acid composition For centuries European peatlands have been degrading along with drainage, land use and climate changes. Increasing pressure on peatland ecosystems calls for a more cost-efficient method to indicate the current state of peatlands and the success of restoration efforts. Metabolic pathways in peatland soils are imprinted in stable isotope compositions due to differences in microorganism communities and their metabolic pathways. Therefore, we hypothesize that depth profiles of nitrogen stable isotope values provide a promising opportunity to detect peatland decomposition or restoration. We studied five peatlands, namely Degern Stormyr (northern Sweden), Lakkasuo (central Finland) and three mires in the Black Forest (southern Germany). At all locations, cores were taken from adjacent drained (or rewetted) and natural sites to identify delta N-15 trends that could indicate changes due to drainage and restoration. At all drained (and rewetted) sites we found a distinct peak (""turning point"") of the delta N-15 values in the center of the drained horizon. We did a fatty acids (FAs) analysis to link our results to microbial community composition. As markers, we distinguished between one fungal-derived FA (C18:2 omega 9c) and four bacterial-derived FAs. For bacteria, we looked for one general bacterial-derived FA (C14:0), two FAs for gram-positive bacteria (i-C15:0; a-C15:0), and one FA for gram-negative bacteria (C16:1 omega 9c). In accordance with other studies, our results suggest that fungi dominate the microbial metabolism in the upper aerobic peat horizon. This is reflected by depleted delta N-15 values. Moving downwards, the drained horizon conditions slowly switch to oxygen limitation. Consequently, fungal-derived FAs decrease whereas bacterial-derived FAs rise. The highest diversity of microbial-derived FAs is indicated by the delta N-15 turning point. Below the delta N-15 turning point, oxygen is increasingly limited and concentrations of all microbial-derived FAs are decreasing down to the onset of the permanently waterlogged anaerobic horizon. Peatland cores with restoration successes again show, above the formerly drained horizon, no depth trend of the isotopic values. Hence, we conclude that delta N-15 stable isotope values reflect microbial community composition, which differs between drained and natural peatlands.",0
"Driving factors of conifer regeneration dynamics in eastern Canadian boreal old-growth forests Old-growth forests play a major role in conserving biodiversity, protecting water resources, and sequestrating carbon, as well as serving as indispensable resources for indigenous societies. Novel silvicultural practices must be developed to emulate the natural dynamics and structural attributes of old-growth forests and preserve the ecosystem services provided by these boreal ecosystems. The success of these forest management strategies depends on developing an accurate understanding of natural regeneration dynamics. Our goal was therefore to identify the main patterns and drivers involved in the regeneration dynamics of old-growth forests with a focus on boreal stands dominated by black spruce (Picea mariana(L.) Mill.) and balsam fir (Abies balsamea(L.) Mill.) in eastern Canada. We sampled 71 stands in a 2 200 km(2)study area located within Quebec's boreal region. For each stand, we noted tree regeneration (seedlings and saplings), structural attributes (diameter distribution, deadwood volume, etc.), and abiotic (slope and soil) factors. The presence of seed-trees located nearby and slopes having moderate to high angles most influenced balsam fir regeneration. In contrast, the indirect indices of recent secondary disturbances (e.g., insect outbreaks or windthrows) and topographic constraints (slope and drainage) most influenced black spruce regeneration. We propose that black spruce regeneration dynamics can be separated into distinct phases: (i) layering within the understory, (ii) seedling growth when gaps open in the canopy, (iii) gradual canopy closure, and (iv) production of new layers once the canopy is closed. These dynamics are not observed in paludified stands or stands where balsam fir is more competitive than black spruce. Overall, this research helps explain the complexity of old-growth forest dynamics, where many ecological factors interact at multiple temporal and spatial scales. This study also improves our understanding of ecological processes within primary old-growth forests and identifies the key factors to consider when ensuring the sustainable management of old-growth boreal stands.",0
"Woody plant encroachment into coastal grasslands: consequences for soil properties and plant diversity Northeastern U.S. coastal grasslands are biologically, culturally, and historically significant but are being lost through the invasion of woody plants, including native speciesGaylussacia baccataWangenh. andSmilax rotundifoliaL. Soil changes induced by these woody plants have important implications for herbaceous species diversity and restoration potential. We determined the effects of young and oldG. baccataandS. rotundifoliapatches on soil properties and plant diversity and identified relationships among soil properties and plant diversity. On a coastal grassland on Naushon Island (MA, USA) in 2015 and 2016, we used a time sequence of satellite imagery to identify young (< 5 years) and old (> 20 years) patches ofG. baccataandS. rotundifolia. In these areas and in remaining grassland patches, we sampled soil properties, leaf(15)N, and herbaceous plant diversity. All soils had low pH and higher extractable NH(4)(+)than NO3-.G. baccatahad relatively low extractable soil NO3-, soil potential nitrification, and leaf delta N-15, whileS. rotundifoliahad relatively high extractable soil NH4+, low soil pH, and high leaf %N. Herbaceous plant diversity was low underS. rotundifoliaand nearly absent underG. baccata, and most effects were more pronounced in older woody plant patches. Species diversity correlated with different soil variables between the two woody plants, indicating different mechanisms may drive diversity loss. Especially in older woody plant patches, restoration efforts should take into account soil changes, such as by making use of soil amendments. This could help offset soil effects after woody plant clearance and better enable grassland species recovery.",0
